valor_aluguel,quartos,banheiros,vagas,area,bairro,tipo
5936,1,1,0,73.0,Itaim Bibi,kitnet
6021,3,1,0,83.2,Tatuapé,casa
7867,3,1,2,20.0,Itaim Bibi,apto
7067,1,2,2,68.2,Itaim Bibi,casa
6474,2,1,0,72.1,Pinheiros,kitnet
6093,2,1,0,54.7,Pinheiros,apto
5531,2,1,0,47.1,Moema,apto
5530,1,1,0,48.2,Moema,casa
5282,2,2,1,53.4,Vila Mariana,casa
7514,1,2,1,54.0,Itaim Bibi,apto
4579,3,1,1,50.2,Tatuapé,kitnet
7427,2,2,0,53.1,Itaim Bibi,kitnet
5602,1,2,1,83.8,Pinheiros,casa
5965,2,1,2,35.7,Itaim Bibi,casa
4605,3,1,1,25.0,Vila Mariana,apto
8592,3,1,2,84.1,Moema,kitnet
7129,1,2,2,56.2,Moema,kitnet
8359,3,1,2,52.2,Itaim Bibi,casa
3715,1,1,1,57.8,Vila Mariana,casa
4891,1,1,0,64.2,Vila Mariana,kitnet
5885,1,2,1,49.5,Moema,kitnet
8531,3,1,1,70.1,Moema,apto
6509,3,2,2,40.8,Vila Mariana,kitnet
6354,2,2,2,54.0,Vila Mariana,kitnet
4804,3,1,1,20.0,Vila Mariana,kitnet
8483,1,1,1,83.4,Moema,casa
5567,1,1,2,56.5,Moema,casa
8182,3,1,2,73.4,Moema,apto
8672,3,1,2,69.5,Itaim Bibi,casa
5329,1,1,1,71.0,Vila Mariana,apto
3784,1,1,1,59.8,Butantã,casa
6084,2,1,1,67.8,Itaim Bibi,apto
4070,1,1,1,40.8,Vila Mariana,casa
5230,3,2,0,36.6,Vila Mariana,casa
7983,3,2,0,58.0,Vila Mariana,apto
6604,1,1,1,46.4,Vila Mariana,kitnet
7215,1,1,1,88.5,Moema,casa
5801,3,1,0,67.5,Pinheiros,kitnet
6161,2,1,0,45.7,Pinheiros,apto
6152,1,2,2,54.6,Moema,kitnet
6240,1,1,1,62.7,Itaim Bibi,apto
6456,3,2,1,58.6,Vila Mariana,casa
6263,3,2,2,65.4,Butantã,casa
6257,1,2,0,61.4,Moema,casa
4215,3,1,2,32.2,Butantã,casa
4138,1,2,2,20.0,Vila Mariana,kitnet
4792,1,1,1,52.5,Tatuapé,apto
8009,2,2,1,71.2,Itaim Bibi,kitnet
6883,2,2,2,52.8,Pinheiros,apto
4856,3,2,0,84.7,Butantã,apto
8230,3,1,0,59.1,Moema,apto
7366,1,2,2,87.1,Moema,kitnet
6190,2,1,0,83.0,Tatuapé,apto
6654,3,1,2,81.0,Tatuapé,casa
5428,2,1,2,35.9,Pinheiros,casa
3468,1,2,1,60.3,Butantã,kitnet
6774,1,2,0,84.5,Tatuapé,casa
6606,2,2,2,65.4,Butantã,kitnet
8823,2,2,2,71.1,Moema,kitnet
5922,2,2,1,32.2,Tatuapé,kitnet
7431,1,1,0,98.4,Moema,kitnet
5007,1,1,1,44.2,Butantã,apto
5720,2,1,1,20.1,Itaim Bibi,casa
6279,3,2,0,53.0,Butantã,casa
3196,2,1,1,20.0,Tatuapé,apto
5946,2,1,0,38.3,Itaim Bibi,apto
9713,3,1,2,111.2,Moema,apto
6958,3,2,1,52.4,Moema,kitnet
7707,3,1,2,31.4,Itaim Bibi,casa
6066,2,1,1,60.5,Pinheiros,apto
6171,3,1,2,42.0,Itaim Bibi,kitnet
7153,2,2,2,77.3,Pinheiros,kitnet
4190,2,2,0,42.2,Tatuapé,kitnet
8345,2,2,1,65.4,Moema,kitnet
7640,3,1,2,37.1,Moema,kitnet
7218,1,2,0,70.1,Moema,kitnet
7570,3,1,2,57.1,Moema,casa
5878,1,1,0,54.1,Moema,casa
4589,2,1,2,48.9,Tatuapé,casa
8634,3,2,2,44.8,Itaim Bibi,casa
4575,2,2,0,44.2,Tatuapé,casa
4404,1,1,0,93.6,Tatuapé,kitnet
5475,2,2,2,48.9,Butantã,apto
4269,2,1,1,20.0,Butantã,apto
5495,2,2,2,36.7,Pinheiros,apto
8110,1,2,2,78.6,Itaim Bibi,kitnet
4186,2,1,0,55.0,Vila Mariana,casa
6304,1,1,2,57.3,Vila Mariana,casa
8824,2,2,1,83.4,Itaim Bibi,casa
8137,3,1,2,44.5,Pinheiros,casa
5386,3,2,0,72.6,Butantã,casa
7906,2,2,0,46.6,Itaim Bibi,apto
6894,3,1,1,71.5,Butantã,apto
6620,1,2,1,52.2,Itaim Bibi,kitnet
5354,3,1,1,55.2,Butantã,casa
6024,2,2,0,76.4,Pinheiros,apto
5172,3,1,1,75.0,Butantã,casa
7000,3,2,2,56.7,Pinheiros,casa
4912,2,1,2,50.6,Vila Mariana,apto
9236,2,2,2,92.0,Pinheiros,apto
6652,3,1,0,71.8,Moema,kitnet
7184,1,2,2,52.2,Itaim Bibi,apto
5157,1,1,1,46.9,Vila Mariana,apto
8901,2,2,2,80.5,Itaim Bibi,casa
5625,2,1,2,62.3,Tatuapé,casa
5959,3,1,0,56.7,Tatuapé,kitnet
4412,1,1,2,62.3,Butantã,kitnet
7773,2,2,1,66.8,Moema,apto
6431,1,1,2,58.9,Moema,casa
6564,1,2,1,84.1,Butantã,apto
8135,3,2,0,85.2,Tatuapé,casa
5264,3,1,2,70.6,Tatuapé,apto
5900,3,2,0,87.5,Vila Mariana,apto
6360,1,2,2,60.2,Vila Mariana,kitnet
6870,2,1,0,73.8,Vila Mariana,apto
9468,3,2,2,80.1,Vila Mariana,casa
6802,1,2,1,80.4,Vila Mariana,apto
9366,3,1,0,78.3,Itaim Bibi,kitnet
8807,3,2,0,72.6,Pinheiros,kitnet
6946,2,1,0,99.1,Tatuapé,casa
5781,2,1,2,49.2,Butantã,kitnet
6181,1,2,2,56.9,Itaim Bibi,casa
7965,3,1,2,55.7,Moema,apto
7019,3,1,1,52.6,Pinheiros,apto
4527,3,1,1,20.2,Butantã,apto
8494,3,2,2,87.5,Pinheiros,apto
8038,2,2,0,39.5,Itaim Bibi,apto
8196,3,2,2,63.4,Itaim Bibi,apto
4986,1,1,1,31.6,Vila Mariana,casa
8626,3,1,1,72.4,Itaim Bibi,apto
4043,1,1,1,44.3,Vila Mariana,casa
4657,2,1,2,37.3,Vila Mariana,casa
6056,1,2,2,63.9,Itaim Bibi,kitnet
4668,1,1,2,46.0,Butantã,casa
5605,2,2,0,48.5,Vila Mariana,kitnet
4242,2,1,0,63.4,Butantã,casa
3679,1,1,2,76.0,Butantã,apto
8555,3,2,2,43.6,Itaim Bibi,casa
4966,1,2,0,40.2,Pinheiros,casa
6343,3,1,2,60.5,Vila Mariana,casa
5852,1,1,0,70.8,Itaim Bibi,casa
6087,2,1,2,89.3,Butantã,casa
7033,1,2,2,38.6,Itaim Bibi,apto
7745,3,2,1,53.6,Moema,apto
6455,3,2,0,83.5,Vila Mariana,kitnet
6237,1,2,2,99.5,Butantã,kitnet
5541,1,2,0,40.1,Vila Mariana,apto
6689,2,1,1,45.2,Moema,kitnet
6083,3,1,1,67.6,Butantã,kitnet
3693,1,2,0,48.4,Tatuapé,apto
4033,1,1,1,44.8,Vila Mariana,kitnet
6008,2,1,2,64.9,Pinheiros,casa
6100,1,2,0,91.0,Moema,kitnet
4959,1,2,1,33.8,Butantã,casa
7369,1,1,0,90.0,Moema,casa
7421,2,2,1,48.5,Itaim Bibi,apto
7144,3,2,0,66.9,Vila Mariana,apto
8226,2,1,0,91.8,Itaim Bibi,casa
6208,1,1,1,66.5,Itaim Bibi,kitnet
4561,2,2,0,54.1,Tatuapé,kitnet
7052,2,1,0,74.4,Itaim Bibi,kitnet
6805,1,2,2,56.5,Tatuapé,casa
7829,1,1,2,70.4,Moema,casa
6311,1,1,0,55.9,Itaim Bibi,casa
7709,3,1,2,77.2,Butantã,kitnet
5955,3,1,1,32.1,Butantã,apto
3587,1,2,0,39.7,Vila Mariana,apto
5876,1,1,2,31.8,Itaim Bibi,kitnet
6253,2,1,1,58.9,Pinheiros,casa
3471,1,1,0,29.4,Tatuapé,casa
5106,3,2,0,46.2,Tatuapé,kitnet
7757,3,2,2,37.8,Moema,kitnet
5019,1,2,0,89.6,Butantã,apto
5045,1,2,1,40.2,Butantã,casa
3773,1,2,0,34.3,Pinheiros,casa
6407,2,2,2,65.0,Vila Mariana,kitnet
6837,3,2,2,93.7,Vila Mariana,kitnet
4207,2,1,1,57.7,Butantã,casa
4831,1,2,1,59.2,Tatuapé,kitnet
8043,1,2,1,85.8,Itaim Bibi,casa
7276,1,2,1,77.6,Itaim Bibi,kitnet
8454,1,2,2,68.5,Itaim Bibi,casa
7334,2,1,2,48.4,Pinheiros,casa
6218,2,1,0,69.1,Pinheiros,casa
6484,1,2,2,32.8,Moema,kitnet
5364,1,1,0,47.5,Moema,casa
9460,3,2,0,88.6,Itaim Bibi,apto
7226,3,2,1,86.0,Pinheiros,apto
8499,2,1,0,68.7,Moema,casa
5954,2,1,2,21.4,Vila Mariana,kitnet
4916,2,2,2,35.8,Vila Mariana,casa
4561,2,1,0,46.4,Vila Mariana,casa
5134,1,1,0,56.6,Vila Mariana,kitnet
3879,2,1,1,35.0,Tatuapé,casa
8788,3,2,2,55.1,Moema,kitnet
7873,2,1,1,95.3,Moema,casa
9560,3,1,2,68.0,Moema,kitnet
7138,2,1,0,64.4,Itaim Bibi,kitnet
6126,1,2,1,39.6,Butantã,casa
4099,2,1,0,27.2,Tatuapé,apto
3484,3,1,0,35.4,Tatuapé,casa
8262,2,1,2,26.4,Itaim Bibi,apto
8324,2,2,0,61.5,Itaim Bibi,casa
5834,1,1,0,67.7,Pinheiros,apto
5738,3,1,1,40.7,Butantã,casa
5738,2,1,2,63.0,Pinheiros,casa
6238,1,2,1,89.4,Moema,apto
5741,2,1,0,99.2,Tatuapé,apto
8265,1,1,2,75.4,Moema,casa
7212,3,2,1,56.5,Vila Mariana,apto
8310,3,2,2,74.8,Butantã,kitnet
7568,1,2,0,87.0,Pinheiros,kitnet
5716,3,1,2,20.0,Vila Mariana,kitnet
6336,1,2,0,89.6,Butantã,apto
8491,2,1,2,49.1,Itaim Bibi,kitnet
6315,2,2,1,49.3,Pinheiros,casa
6516,1,1,2,52.9,Itaim Bibi,casa
6104,3,1,1,66.4,Butantã,apto
4504,3,2,0,37.8,Pinheiros,casa
7253,2,2,0,54.3,Moema,kitnet
7292,1,1,1,70.5,Moema,apto
6947,3,1,0,64.4,Pinheiros,apto
6804,2,2,1,67.6,Vila Mariana,casa
6471,3,2,0,53.5,Vila Mariana,casa
4719,2,1,1,73.9,Vila Mariana,casa
8464,1,2,0,81.1,Moema,casa
6804,1,2,0,79.9,Moema,apto
4962,1,1,1,68.6,Vila Mariana,apto
6850,1,1,1,78.8,Vila Mariana,apto
6506,1,1,1,77.4,Vila Mariana,apto
8424,1,1,1,113.5,Itaim Bibi,kitnet
7946,3,1,1,84.4,Vila Mariana,kitnet
4823,3,1,1,58.2,Butantã,casa
3588,1,1,1,41.8,Tatuapé,apto
7779,1,1,2,54.8,Itaim Bibi,casa
4859,3,1,1,53.4,Tatuapé,kitnet
5408,2,1,1,70.2,Vila Mariana,apto
4843,2,1,2,46.0,Tatuapé,casa
7397,3,1,1,83.8,Vila Mariana,casa
6684,2,2,2,32.2,Pinheiros,apto
4918,3,2,1,27.3,Vila Mariana,casa
3479,2,1,0,57.3,Vila Mariana,casa
6931,2,2,1,43.1,Pinheiros,casa
4679,1,2,2,34.8,Pinheiros,kitnet
3930,2,1,0,47.3,Butantã,casa
3097,3,1,0,44.8,Tatuapé,apto
8324,2,2,1,60.2,Moema,apto
5008,1,2,2,47.6,Butantã,casa
5825,2,1,1,49.2,Vila Mariana,kitnet
8040,3,1,1,59.9,Moema,apto
4760,3,1,1,80.3,Butantã,apto
4994,2,1,1,89.4,Tatuapé,kitnet
7227,3,1,0,63.0,Moema,casa
4736,1,1,1,64.5,Vila Mariana,apto
6273,2,1,2,56.3,Pinheiros,apto
7086,2,1,2,69.6,Pinheiros,casa
6939,1,1,2,67.8,Pinheiros,casa
7711,3,2,0,86.5,Itaim Bibi,casa
4860,3,2,1,22.2,Tatuapé,apto
6529,1,1,0,55.3,Moema,casa
6164,1,2,0,66.8,Itaim Bibi,kitnet
7530,3,2,2,59.5,Pinheiros,apto
6810,3,2,1,41.2,Vila Mariana,casa
6729,3,1,0,34.0,Moema,apto
5723,1,1,2,76.1,Butantã,casa
5522,3,1,2,44.9,Tatuapé,apto
4498,3,1,1,24.9,Butantã,apto
6876,3,2,2,77.1,Vila Mariana,kitnet
6973,3,2,2,69.2,Butantã,apto
7010,3,1,1,57.7,Pinheiros,kitnet
4857,2,1,2,41.7,Vila Mariana,casa
4698,1,2,0,57.7,Tatuapé,casa
7344,1,1,1,84.3,Pinheiros,casa
4703,3,2,1,27.7,Butantã,casa
4580,3,1,2,28.7,Butantã,casa
3212,1,1,1,47.4,Tatuapé,kitnet
4541,2,1,1,59.5,Vila Mariana,kitnet
6606,1,1,0,50.1,Pinheiros,apto
4627,1,2,1,72.9,Tatuapé,kitnet
4567,2,1,0,81.8,Tatuapé,apto
6566,2,1,1,65.6,Itaim Bibi,kitnet
4926,2,1,1,71.2,Tatuapé,apto
6207,2,1,2,65.4,Pinheiros,apto
7456,2,1,1,60.2,Pinheiros,kitnet
6325,3,2,0,34.1,Itaim Bibi,kitnet
4152,1,2,1,39.4,Pinheiros,apto
4131,1,2,0,33.0,Butantã,casa
6125,2,1,1,57.0,Pinheiros,casa
6961,2,1,0,64.6,Itaim Bibi,casa
5078,3,1,0,31.0,Butantã,casa
8253,3,1,2,61.5,Moema,kitnet
5837,2,2,0,42.5,Pinheiros,kitnet
3790,1,1,2,47.5,Vila Mariana,kitnet
3667,2,1,1,37.6,Tatuapé,kitnet
4897,2,1,2,72.1,Butantã,apto
7415,2,1,1,56.6,Itaim Bibi,kitnet
5350,1,2,2,76.3,Pinheiros,kitnet
7376,3,1,1,51.1,Itaim Bibi,apto
6018,2,2,0,51.9,Pinheiros,kitnet
8692,2,1,2,97.5,Itaim Bibi,kitnet
4245,1,2,2,27.5,Tatuapé,casa
7809,3,2,2,85.7,Vila Mariana,casa
7259,2,1,0,93.1,Moema,casa
7755,1,2,2,75.3,Pinheiros,kitnet
3946,1,1,1,53.4,Butantã,kitnet
8591,2,2,2,88.5,Vila Mariana,kitnet
5047,1,1,2,53.6,Vila Mariana,casa
5264,3,2,0,45.9,Tatuapé,apto
8056,3,2,1,52.2,Itaim Bibi,kitnet
5543,3,2,0,48.6,Tatuapé,apto
3696,2,1,0,41.1,Tatuapé,apto
6043,2,2,1,82.2,Tatuapé,apto
5861,2,1,1,44.5,Butantã,kitnet
8321,2,2,1,59.4,Moema,casa
7978,2,2,2,31.1,Itaim Bibi,apto
5945,2,1,0,60.6,Itaim Bibi,apto
3862,3,1,0,36.9,Butantã,casa
4166,1,1,2,36.4,Butantã,kitnet
7251,1,2,0,57.8,Itaim Bibi,kitnet
6919,3,2,0,81.1,Vila Mariana,casa
8106,3,2,1,68.8,Itaim Bibi,casa
9121,3,1,0,70.2,Itaim Bibi,kitnet
6471,2,2,0,57.4,Vila Mariana,kitnet
7645,2,1,0,53.3,Itaim Bibi,apto
5322,1,1,1,75.8,Vila Mariana,kitnet
3746,1,1,2,48.7,Tatuapé,casa
9560,3,1,2,76.7,Itaim Bibi,kitnet
7131,2,2,2,84.7,Vila Mariana,apto
6406,2,1,2,43.2,Moema,apto
5453,1,1,1,46.1,Itaim Bibi,kitnet
6364,2,1,1,49.1,Moema,kitnet
5920,3,1,2,30.7,Butantã,apto
4911,2,2,0,50.6,Pinheiros,kitnet
8884,2,1,2,86.0,Itaim Bibi,apto
7106,3,1,2,39.1,Itaim Bibi,kitnet
5027,1,1,1,86.5,Butantã,apto
5623,1,2,1,51.3,Pinheiros,apto
6892,2,2,2,102.3,Butantã,kitnet
7161,2,2,2,46.4,Moema,kitnet
7058,3,1,0,57.1,Moema,apto
5697,1,1,2,41.8,Moema,apto
4843,1,1,1,46.2,Tatuapé,casa
5423,2,1,0,86.8,Tatuapé,apto
6984,2,1,0,69.5,Moema,kitnet
7802,3,2,2,80.6,Pinheiros,kitnet
4384,2,2,1,33.7,Butantã,kitnet
5880,2,2,0,73.1,Vila Mariana,apto
6029,1,2,1,40.6,Pinheiros,apto
3895,2,2,1,33.3,Tatuapé,kitnet
5146,2,1,0,64.8,Moema,apto
5084,2,1,1,64.6,Tatuapé,casa
4908,2,1,1,61.1,Butantã,casa
6562,2,1,2,74.4,Pinheiros,kitnet
6853,1,2,1,77.5,Vila Mariana,apto
7547,1,2,1,36.2,Itaim Bibi,kitnet
7345,2,2,2,90.0,Tatuapé,apto
8127,3,1,0,97.6,Moema,casa
5720,3,2,2,52.7,Tatuapé,apto
3502,1,1,0,26.6,Butantã,casa
5995,1,1,1,32.3,Moema,apto
4316,2,1,1,50.8,Butantã,apto
6815,1,1,2,100.3,Itaim Bibi,casa
7901,2,1,2,60.3,Vila Mariana,casa
6995,2,2,2,47.7,Vila Mariana,apto
8414,3,2,2,46.3,Itaim Bibi,apto
5947,2,2,2,33.5,Vila Mariana,apto
8922,3,2,0,77.5,Moema,kitnet
6838,2,2,1,58.2,Vila Mariana,casa
5891,3,2,2,102.0,Tatuapé,apto
5696,2,1,0,72.6,Vila Mariana,apto
5434,2,2,1,76.6,Tatuapé,kitnet
5226,2,2,1,55.2,Butantã,apto
7562,2,1,2,38.2,Itaim Bibi,kitnet
3544,3,1,0,42.5,Butantã,casa
4499,2,2,0,32.6,Pinheiros,apto
6501,1,2,0,78.2,Moema,apto
5793,2,1,1,52.3,Vila Mariana,apto
6337,2,1,1,79.1,Butantã,kitnet
8687,2,1,1,62.7,Itaim Bibi,casa
4495,1,1,0,54.1,Vila Mariana,casa
4263,1,2,0,36.6,Tatuapé,apto
4949,1,1,1,66.0,Tatuapé,kitnet
7102,2,1,0,55.6,Moema,apto
7622,1,2,2,78.0,Moema,casa
5651,2,2,0,45.7,Pinheiros,kitnet
6617,1,2,2,72.3,Moema,kitnet
6879,1,2,1,92.8,Moema,casa
7341,1,1,2,65.5,Itaim Bibi,kitnet
5528,1,2,2,75.7,Butantã,apto
7011,1,2,1,71.4,Itaim Bibi,kitnet
9371,3,2,2,98.0,Pinheiros,casa
4163,1,1,0,67.4,Butantã,casa
6489,2,1,0,74.0,Moema,apto
7265,2,2,1,59.3,Moema,kitnet
6292,3,1,2,44.5,Butantã,kitnet
4256,2,2,2,35.8,Butantã,kitnet
7628,2,2,1,85.3,Pinheiros,apto
7251,3,2,0,39.8,Moema,casa
8539,3,2,2,74.9,Itaim Bibi,kitnet
4615,1,2,1,68.3,Tatuapé,casa
5993,3,2,0,78.4,Vila Mariana,kitnet
4779,2,2,0,49.7,Tatuapé,kitnet
3134,1,1,2,44.2,Butantã,apto
7285,2,1,2,67.6,Vila Mariana,casa
8051,3,1,2,54.2,Itaim Bibi,apto
5104,1,1,0,35.4,Itaim Bibi,casa
6792,1,1,2,98.8,Butantã,casa
5000,3,1,0,44.2,Vila Mariana,kitnet
5406,2,2,2,40.1,Vila Mariana,kitnet
7799,3,2,1,85.1,Tatuapé,casa
7498,2,2,0,20.0,Moema,casa
6663,1,2,2,83.4,Itaim Bibi,casa
5100,1,1,0,41.8,Itaim Bibi,casa
6115,2,1,1,65.3,Vila Mariana,kitnet
5882,1,2,0,46.5,Itaim Bibi,kitnet
7070,2,1,1,99.8,Vila Mariana,kitnet
7081,1,2,2,62.5,Moema,apto
5801,1,1,2,45.8,Pinheiros,casa
7251,3,2,1,54.0,Moema,casa
4308,1,1,0,61.8,Butantã,casa
7714,3,2,2,63.6,Moema,casa
6534,1,1,1,68.8,Itaim Bibi,kitnet
4610,2,1,0,60.0,Pinheiros,casa
3750,1,2,2,32.5,Tatuapé,apto
6738,2,1,2,53.2,Moema,casa
8119,2,1,0,72.1,Itaim Bibi,kitnet
4051,1,2,0,46.6,Butantã,apto
5102,2,1,0,73.5,Tatuapé,apto
7001,3,1,1,60.6,Pinheiros,kitnet
5366,2,2,0,55.6,Moema,apto
4719,1,1,1,83.9,Pinheiros,casa
7202,3,2,2,25.2,Moema,kitnet
5118,1,1,0,46.5,Pinheiros,apto
5052,1,1,2,84.6,Tatuapé,casa
6007,2,1,0,96.6,Vila Mariana,apto
6079,1,1,0,105.7,Vila Mariana,apto
6069,1,2,2,61.0,Pinheiros,apto
7098,3,2,1,69.2,Butantã,apto
6869,2,2,2,76.3,Butantã,casa
8722,3,2,1,85.5,Itaim Bibi,casa
6448,2,1,1,66.3,Pinheiros,apto
8577,2,2,2,78.5,Moema,kitnet
6716,3,1,2,69.2,Butantã,kitnet
6135,1,1,2,70.4,Tatuapé,apto
5726,2,1,1,41.6,Pinheiros,kitnet
8437,3,2,2,53.4,Pinheiros,apto
3658,1,1,0,49.5,Vila Mariana,casa
4977,3,2,1,36.2,Butantã,casa
4667,2,1,0,51.5,Butantã,kitnet
8460,3,2,0,54.7,Itaim Bibi,kitnet
8784,3,1,2,71.1,Itaim Bibi,casa
6196,1,2,1,63.8,Vila Mariana,kitnet
7184,1,1,2,54.9,Itaim Bibi,kitnet
4394,2,1,1,41.7,Vila Mariana,kitnet
7445,2,2,1,77.5,Vila Mariana,casa
6646,3,2,0,58.0,Vila Mariana,apto
7513,3,1,2,51.3,Pinheiros,casa
6887,3,2,0,56.3,Pinheiros,kitnet
5465,2,1,0,45.3,Vila Mariana,kitnet
6469,1,1,2,49.4,Pinheiros,kitnet
7299,3,1,1,48.8,Moema,kitnet
6455,2,2,0,54.3,Pinheiros,casa
6993,1,1,1,73.1,Pinheiros,apto
5938,3,1,1,68.1,Butantã,casa
6428,2,2,0,90.9,Pinheiros,casa
8268,2,2,2,84.2,Pinheiros,kitnet
8922,2,1,2,99.1,Pinheiros,casa
8467,3,2,0,71.2,Pinheiros,kitnet
5098,1,1,1,70.9,Tatuapé,apto
5232,2,2,0,50.3,Itaim Bibi,kitnet
6887,1,1,2,76.5,Itaim Bibi,casa
4039,2,1,1,46.9,Tatuapé,kitnet
4854,1,2,0,30.6,Pinheiros,casa
5786,3,2,1,35.0,Pinheiros,apto
7357,2,2,1,68.8,Tatuapé,kitnet
7266,3,1,2,42.4,Moema,kitnet
6262,3,2,1,82.5,Butantã,kitnet
7034,1,2,1,85.3,Vila Mariana,apto
6057,2,2,0,70.6,Tatuapé,apto
8368,2,1,1,84.9,Moema,kitnet
3989,2,1,0,60.1,Tatuapé,apto
8242,3,2,2,104.7,Butantã,casa
7021,2,2,0,74.9,Itaim Bibi,casa
5522,1,1,2,42.0,Moema,kitnet
7066,2,1,1,61.4,Moema,kitnet
6153,1,1,2,56.9,Itaim Bibi,kitnet
7792,2,1,1,55.0,Moema,apto
4543,2,2,0,26.9,Vila Mariana,casa
8556,3,2,2,67.7,Moema,kitnet
4764,1,2,2,32.3,Pinheiros,kitnet
5630,2,2,0,20.0,Vila Mariana,apto
5361,1,1,0,53.1,Moema,kitnet
8160,2,2,1,44.9,Itaim Bibi,casa
7938,2,1,2,42.8,Itaim Bibi,apto
4343,2,1,1,20.0,Vila Mariana,casa
5613,1,1,0,43.0,Moema,kitnet
5417,1,1,2,56.5,Pinheiros,apto
7356,2,1,1,47.3,Itaim Bibi,apto
5977,2,1,1,67.7,Vila Mariana,kitnet
7102,1,1,1,87.9,Itaim Bibi,kitnet
5147,2,1,0,70.3,Butantã,apto
6050,1,2,0,80.5,Itaim Bibi,kitnet
6905,2,2,1,82.2,Vila Mariana,kitnet
5008,2,1,1,39.6,Butantã,kitnet
8474,3,2,0,68.8,Itaim Bibi,apto
7058,3,2,0,79.9,Tatuapé,casa
5537,3,1,2,51.3,Butantã,kitnet
3258,1,1,0,44.2,Butantã,kitnet
6124,3,1,0,70.6,Pinheiros,casa
4286,2,2,1,30.4,Butantã,apto
8520,2,1,2,38.2,Itaim Bibi,apto
6720,3,1,2,46.7,Vila Mariana,apto
5402,1,2,1,69.0,Vila Mariana,apto
6626,1,2,2,64.4,Itaim Bibi,apto
6341,3,2,1,80.6,Vila Mariana,apto
6183,2,1,2,41.6,Moema,kitnet
7022,2,1,0,40.5,Itaim Bibi,casa
3873,1,1,0,70.5,Tatuapé,casa
4154,2,1,2,44.0,Butantã,kitnet
5259,1,2,2,47.9,Pinheiros,casa
5606,2,1,2,22.9,Vila Mariana,casa
5609,2,2,1,65.8,Butantã,apto
6023,3,1,1,90.8,Tatuapé,casa
5836,3,2,0,39.4,Vila Mariana,apto
7978,1,2,1,80.4,Vila Mariana,casa
7640,1,1,2,58.8,Moema,kitnet
5116,2,2,0,24.7,Tatuapé,casa
5061,3,2,1,42.1,Vila Mariana,apto
3205,1,1,0,40.9,Tatuapé,kitnet
6394,2,1,1,53.7,Moema,kitnet
6287,2,2,2,68.4,Tatuapé,casa
8257,1,2,2,97.0,Pinheiros,apto
4302,2,1,1,31.4,Tatuapé,kitnet
3711,1,1,2,50.3,Butantã,apto
5534,2,1,2,42.1,Pinheiros,kitnet
7036,3,2,2,34.6,Vila Mariana,apto
8633,2,2,2,61.9,Itaim Bibi,casa
4314,1,1,1,60.0,Tatuapé,kitnet
7316,3,1,2,23.7,Itaim Bibi,apto
4351,1,2,0,60.4,Tatuapé,apto
7792,3,1,2,35.9,Itaim Bibi,apto
6880,3,2,2,60.2,Tatuapé,casa
7966,2,2,1,85.4,Pinheiros,casa
6997,1,2,0,69.3,Itaim Bibi,apto
8267,3,2,1,63.6,Moema,casa
7313,3,2,2,49.4,Pinheiros,kitnet
6216,2,1,0,61.3,Moema,kitnet
8204,3,2,2,71.3,Moema,apto
8414,3,2,2,69.3,Pinheiros,casa
5570,3,2,1,58.0,Butantã,apto
6282,1,1,2,64.3,Vila Mariana,casa
5769,2,2,2,33.7,Vila Mariana,kitnet
7015,1,2,1,45.3,Moema,kitnet
7834,1,1,2,74.2,Itaim Bibi,apto
8780,2,1,2,76.8,Itaim Bibi,apto
6375,1,2,0,61.9,Itaim Bibi,kitnet
7114,1,2,2,89.6,Vila Mariana,kitnet
6795,3,2,0,70.2,Butantã,apto
5919,2,1,1,55.3,Itaim Bibi,apto
8030,2,1,2,35.6,Moema,casa
7576,1,2,2,88.8,Tatuapé,casa
7920,3,1,0,75.4,Pinheiros,casa
9424,2,2,1,96.0,Itaim Bibi,kitnet
6971,2,2,0,103.3,Butantã,kitnet
5069,1,1,0,34.3,Moema,kitnet
4041,1,2,2,34.3,Tatuapé,apto
6072,1,2,0,20.0,Moema,kitnet
5672,1,1,2,78.4,Pinheiros,kitnet
5145,3,1,1,73.1,Tatuapé,casa
6741,2,1,0,62.0,Itaim Bibi,casa
5589,2,2,2,35.5,Butantã,kitnet
4754,3,1,0,58.2,Butantã,kitnet
7430,3,1,0,63.7,Moema,casa
4484,1,1,0,75.7,Butantã,apto
4554,2,1,2,65.5,Tatuapé,casa
3346,2,1,1,73.3,Tatuapé,kitnet
3704,1,2,1,57.5,Tatuapé,apto
6818,3,2,0,83.6,Butantã,kitnet
8368,2,1,2,72.6,Itaim Bibi,apto
6683,2,2,2,36.3,Pinheiros,kitnet
7721,2,2,0,87.8,Pinheiros,casa
8334,3,1,2,84.5,Moema,apto
4207,1,2,1,69.3,Tatuapé,apto
8468,2,2,2,65.6,Itaim Bibi,apto
8326,3,1,0,93.2,Moema,kitnet
6046,3,2,2,27.3,Tatuapé,casa
5850,2,1,0,84.8,Butantã,kitnet
7541,1,2,1,50.5,Moema,apto
8185,3,2,0,81.9,Moema,kitnet
6226,3,1,0,62.4,Tatuapé,kitnet
8082,2,2,0,35.1,Moema,apto
5145,2,1,2,50.1,Butantã,casa
5812,2,1,0,80.4,Butantã,kitnet
4029,1,2,2,55.8,Tatuapé,apto
6742,1,1,1,47.6,Moema,apto
5826,3,1,0,47.4,Tatuapé,kitnet
6990,3,2,1,72.8,Vila Mariana,casa
